urba_club_id,nombre_institucion,nombre_equipo,sufijo,categoria,divisiones,anios,veces,g22_club_id,g22_nombre,g22_union,estado,confianza
12,Alumni,Alumni A,A,M16,Juveniles - Primera rueda - M 16 - Nivel 1 - Grupo II - Zona B | Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 1 - Intermedia | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Ganadores | Menores de 16 - Grupo 2 - Ganadores - Segunda Rueda | Menores de 16 - Grupo 2 - Nivel 1 - Intermedia - Segunda Rueda | Menores de 16 - Grupo 2 - Zona A - Equipos A | Menores de 16 - Grupo 2 - Zona B | Menores de 16 - Grupo 2 - Zona B - Primera Rueda | Menores de 16 - Grupo 2 - Zona B - Segunda Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 1 B,2021 2022 2023 2024 2025 2026,11,,,,falta,ninguna
12,Alumni,Alumni B,B,M16,Juveniles - Primera rueda - M 16 - Nivel 1 - Grupo II - Zona B Eq B | Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona B Equipos B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 1 - Intermedia Equipos B | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Ganadores eq B | Menores de 16 - Grupo 2 - Ganadores - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona A - Equipos B | Menores de 16 - Grupo 2 - Zona B - Equipos B | Menores de 16 - Grupo 2 - Zona B - Equipos B - Primera Rueda | Menores de 16 - Grupo 2 - Zona B - Equipos B - Segunda Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 1 B Eq B,2021 2022 2023 2024 2025 2026,10,,,,falta,ninguna
12,Alumni,Alumni C,C,M16,Juveniles - Primera rueda - M 16 - Formativa - Zona A | Juveniles - Primera rueda - M16 - Formativa A | Juveniles - Segunda Rueda - M16 - Formativa A | Juveniles - Segunda rueda - M 16 - Grupo I - Formativa A | Menores de 16 - Grupo 1 - Formativa A - Segunda Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo,2021 2024 2025 2026,6,,,,falta,ninguna
12,Alumni,Alumni D,D,M16,Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo Eq B,2026,1,,,,falta,ninguna
46,Areco,Areco,,M16,Juveniles - Primera rueda - M 16 - Grupo I - Zona B | Juveniles - Primera rueda - M16 - Grupo I - Zona B | Juveniles - Segunda Rueda - M16 - Grupo l - Ganadores | Juveniles - Segunda rueda - M 16 - Grupo I - Ganadores | Menores de 16 - Grupo 1 - Desarrollo - Segunda Rueda | Menores de 16 - Grupo 1 - Formativa - Primera Rueda | Menores de 16 - Grupo 1 - Formativa - Segunda Rueda | Menores de 16 - Grupo 1 - Formativa B | Menores de 16 - Grupo 1 - Zona A - Segunda Rueda | Menores de 16 - Grupo 1 - Zona C - Primera Rueda | Menores de 16 - Primera Rueda - G1 A,2021 2022 2023 2024 2025 2026,11,,,,falta,ninguna
53,Argentino,Argentino,,M16,Juveniles - Primera rueda - M 16 - Grupo I - Zona A | Juveniles - Segunda rueda - M 16 - Grupo I - Ganadores | Menores de 16 - Grupo 1 - Desarrollo - Segunda Rueda | Menores de 16 - Grupo 1 - Zona A | Menores de 16 - Grupo 1 - Zona B | Menores de 16 - Grupo 1 - Zona B - Segunda Rueda | Menores de 16 - Grupo 1 - Zona D - Primera Rueda,2021 2022 2023 2025,7,,,,falta,ninguna
53,Argentino,Argentino A,A,M16,Juveniles - Primera rueda - M16 - Grupo II - Nivel 2 - Zona C | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 2 - Ganadores | Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo,2024 2026,3,,,,falta,ninguna
53,Argentino,Argentino B,B,M16,Juveniles - Primera rueda - M16 - Grupo II - Nivel 2 - Zona C Equipos B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 2 - Ganadores Equipos B | Menores de 16 - Grupo 2 - Nivel 2 - Ganadores - Equipos B - Segunda Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo Eq B,2023 2024 2026,4,,,,falta,ninguna
67,Arsenal Zarate,Arsenal Zarate,,M16,Juveniles - Primera rueda - M16 - Formativa B | Juveniles - Segunda Rueda - M16 - Formativa B | Menores de 16 - Grupo 1 - Formativa - Primera Rueda | Menores de 16 - Grupo 1 - Formativa - Segunda Rueda | Menores de 16 - Grupo 1 - Zona D - Segunda Rueda | Menores de 16 - Primera Rueda - G1 B,2021 2022 2024 2026,6,,,,club_no_existe,ninguna
60,Atletico Chascomus,Atletico Chascomus,,M16,Menores de 16 - Grupo 1 - Desarrollo - Segunda Rueda | Menores de 16 - Grupo 1 - Zona A - Segunda Rueda | Menores de 16 - Grupo 1 - Zona B | Menores de 16 - Grupo 1 - Zona E | Menores de 16 - Primera Rueda - G1 A,2021 2022 2026,5,,,,club_no_existe,ninguna
75,Atletico San Andres,Atletico San Andres,,M16,Menores de 16 - Grupo 1 - Formativa A - Segunda Rueda,2021,1,,,,falta,ninguna
63,Atletico y Progreso,Atletico y Progreso,,M16,Menores de 16 - Primera Rueda - G1 A,2026,1,,,,club_no_existe,ninguna
80,Banco Hipotecario,Banco Hipotecario,,M16,Menores de 16 - Grupo 1 - Formativa A - Segunda Rueda | Menores de 16 - Primera Rueda - G1 Formativa B,2021 2026,2,,,,club_no_existe,ninguna
40,Banco Nacion,Banco Nacion,,M16,Juveniles - Primera rueda - M 16 - Grupo I - Zona A | Juveniles - Primera rueda - M16 - Grupo I - Zona A | Juveniles - Segunda Rueda - M16 - Grupo l - Desarrollo | Juveniles - Segunda rueda - M 16 - Grupo I - Ganadores | Menores de 16 - Grupo 1 - Ganadores - Segunda Rueda | Menores de 16 - Grupo 1 - Zona A | Menores de 16 - Grupo 1 - Zona B - Segunda Rueda | Menores de 16 - Grupo 1 - Zona C - Primera Rueda | Menores de 16 - Primera Rueda - G1 A,2021 2022 2023 2024 2025 2026,11,,,,falta,ninguna
7,Belgrano Athletic,Belgrano Athletic A,A,M16,Juveniles - Primera rueda - M 16 - Nivel 1 - Grupo II - Zona B | Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 1 - Ganadores | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Ganadores | Menores de 16 - Grupo 2 - Ganadores - Segunda Rueda | Menores de 16 - Grupo 2 - Nivel 1 - Ganadores - Segunda Rueda | Menores de 16 - Grupo 2 - Zona A - Equipos A | Menores de 16 - Grupo 2 - Zona B | Menores de 16 - Grupo 2 - Zona B - Primera Rueda | Menores de 16 - Grupo 2 - Zona C - Segunda Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 1 B,2021 2022 2023 2024 2025 2026,11,,,,falta,ninguna
7,Belgrano Athletic,Belgrano Athletic B,B,M16,Juveniles - Primera rueda - M 16 - Nivel 1 - Grupo II - Zona B Eq B | Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona B Equipos B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 1 - Ganadores Equipos B | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Ganadores eq B | Menores de 16 - Grupo 2 - Ganadores - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Nivel 1 - Ganadores - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona A - Equipos B | Menores de 16 - Grupo 2 - Zona B - Equipos B | Menores de 16 - Grupo 2 - Zona B - Equipos B - Primera Rueda | Menores de 16 - Grupo 2 - Zona C - Equipos B - Segunda Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 1 B Eq B,2021 2022 2023 2024 2025 2026,11,,,,falta,ninguna
7,Belgrano Athletic,Belgrano Athletic C,C,M16,Juveniles - Primera rueda - M 16 - Formativa - Zona A | Juveniles - Primera rueda - M16 - Formativa A | Juveniles - Segunda Rueda - M16 - Formativa A | Juveniles - Segunda rueda - M 16 - Grupo I - Formativa A | Menores de 16 - Grupo 1 - Formativa - Primera Rueda | Menores de 16 - Grupo 1 - Formativa - Segunda Rueda | Menores de 16 - Grupo 1 - Formativa A | Menores de 16 - Grupo 1 - Formativa A - Segunda Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo,2022 2023 2024 2025 2026,9,,,,falta,ninguna
7,Belgrano Athletic,Belgrano Athl. D,D,M16,Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo Eq B,2026,1,,,,falta,ninguna
89,Berisso,Berisso,,M16,Juveniles - Primera rueda - M 16 - Formativa - Zona B | Juveniles - Segunda rueda - M 16 - Grupo I - Formativa B,2025,2,,,,club_no_existe,ninguna
71,Beromama,Beromama,,M16,Juveniles - Primera rueda - M16 - Grupo I - Zona A | Juveniles - Segunda Rueda - M16 - Grupo l - Ganadores | Menores de 16 - Grupo 1 - Desarrollo - Segunda Rueda | Menores de 16 - Grupo 1 - Formativa A - Segunda Rueda | Menores de 16 - Grupo 1 - Zona B | Menores de 16 - Primera Rueda - G1 A,2021 2023 2024 2026,6,,,,club_no_existe,ninguna
8,Buenos Aires CRC,Buenos Aires A,A,M16,Juveniles - Primera rueda - M 16 - Nivel 1 - Grupo II - Zona B | Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 1 - Intermedia | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Ganadores | Menores de 16 - Grupo 2 - Intermedia - Segunda Rueda | Menores de 16 - Grupo 2 - Nivel 1 - Ganadores - Segunda Rueda | Menores de 16 - Grupo 2 - Zona B | Menores de 16 - Grupo 2 - Zona B - Primera Rueda | Menores de 16 - Grupo 2 - Zona B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona C - Equipos A | Menores de 16 - Primera Rueda - G2 NIVEL 1 A,2021 2022 2023 2024 2025 2026,11,,,,falta,ninguna
8,Buenos Aires CRC,Buenos Aires B,B,M16,Juveniles - Primera rueda - M 16 - Nivel 1 - Grupo II - Zona B Eq B | Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona B Equipos B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 1 - Intermedia Equipos B | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Ganadores eq B | Menores de 16 - Grupo 2 - Intermedia - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Nivel 1 - Ganadores - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona B - Equipos B | Menores de 16 - Grupo 2 - Zona B - Equipos B - Primera Rueda | Menores de 16 - Grupo 2 - Zona B - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona C - Equipos B | Menores de 16 - Primera Rueda - G2 NIVEL 1 A Eq B,2021 2022 2023 2024 2025 2026,11,,,,falta,ninguna
8,Buenos Aires CRC,Buenos Aires C,C,M16,Juveniles - Primera rueda - M 16 - Formativa - Zona A | Juveniles - Primera rueda - M16 - Formativa A | Juveniles - Segunda Rueda - M16 - Formativa A | Juveniles - Segunda rueda - M 16 - Grupo I - Formativa A | Menores de 16 - Grupo 1 - Formativa - Primera Rueda | Menores de 16 - Grupo 1 - Formativa - Segunda Rueda | Menores de 16 - Grupo 1 - Formativa A,2022 2023 2024 2025,7,,,,falta,ninguna
8,Buenos Aires CRC,Buenos Aires D,D,M16,Juveniles - Primera rueda - M 16 - Formativa - Zona A | Juveniles - Segunda rueda - M 16 - Grupo I - Formativa A,2025,2,,,,falta,ninguna
27,C.U. de Quilmes,C.U. de Quilmes,,M16,Menores de 16 - Grupo 1 - Desarrollo - Segunda Rueda | Menores de 16 - Grupo 1 - Zona B,2023,2,,,,falta,ninguna
27,C.U. de Quilmes,C.U. de Quilmes A,A,M16,Juveniles - Primera rueda - M 16 - Nivel 2 - Grupo II - Zona C | Juveniles - Primera rueda - M16 - Grupo II - Nivel 2 - Zona C | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 2 - Ganadores | Juveniles - Segunda rueda - M 16 - Nivel 2 - Grupo II - Desarrollo | Menores de 16 - Grupo 2 - Desarrollo - Segunda Rueda | Menores de 16 - Grupo 2 - Zona C - Equipos A | Menores de 16 - Grupo 2 - Zona C - Segunda Rueda | Menores de 16 - Grupo 2 - Zona D - Primera Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 2 C,2021 2022 2024 2025 2026,9,,,,falta,ninguna
27,C.U. de Quilmes,C.U. de Quilmes B,B,M16,Juveniles - Primera rueda - M 16 - Nivel 2 - Grupo II - Zona C Eq B | Juveniles - Primera rueda - M16 - Grupo II - Nivel 2 - Zona C Equipos B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 2 - Ganadores Equipos B | Juveniles - Segunda rueda - M 16 - Nivel 2 - Grupo II - Desarrollo eq B | Menores de 16 - Grupo 2 - Desarrollo - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona C - Equipos B | Menores de 16 - Grupo 2 - Zona C - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona D - Equipos B - Primera Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 2 C Eq B,2021 2022 2024 2025 2026,9,,,,falta,ninguna
49,CASA de Padua,CASA de Padua,,M16,Menores de 16 - Grupo 1 - Ganadores - Segunda Rueda | Menores de 16 - Grupo 1 - Zona B,2022 2023,4,,,,falta,ninguna
49,CASA de Padua,CASA de Padua A,A,M16,Juveniles - Primera rueda - M 16 - Nivel 2 - Grupo II - Zona C | Juveniles - Primera rueda - M16 - Grupo II - Nivel 2 - Zona C | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 2 - Ganadores | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Intermedia | Menores de 16 - Grupo 2 - Zona D - Segunda Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo,2021 2024 2025 2026,6,,,,falta,ninguna
49,CASA de Padua,CASA de Padua B,B,M16,Juveniles - Primera rueda - M 16 - Nivel 2 - Grupo II - Zona C Eq B | Juveniles - Primera rueda - M16 - Grupo II - Nivel 2 - Zona C Equipos B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 2 - Ganadores Equipos B | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Intermedia eq B | Menores de 16 - Grupo 2 - Zona D - Equipos B - Segunda Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo Eq B,2021 2024 2025 2026,6,,,,falta,ninguna
3,CASI,CASI A,A,M16,Juveniles - Primera rueda - M 16 - Nivel 1 - Grupo II - Zona B | Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 1 - Ganadores | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Ganadores | Menores de 16 - Grupo 2 - Intermedia - Segunda Rueda | Menores de 16 - Grupo 2 - Nivel 1 - Ganadores - Segunda Rueda | Menores de 16 - Grupo 2 - Zona A - Equipos A | Menores de 16 - Grupo 2 - Zona B | Menores de 16 - Grupo 2 - Zona B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona C - Primera Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 1 A,2021 2022 2023 2024 2025 2026,11,,,,falta,ninguna
3,CASI,CASI B,B,M16,Juveniles - Primera rueda - M 16 - Nivel 1 - Grupo II - Zona B Eq B | Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona B Equipos B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 1 - Ganadores Equipos B | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Ganadores eq B | Menores de 16 - Grupo 2 - Intermedia - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Nivel 1 - Ganadores - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona A - Equipos B | Menores de 16 - Grupo 2 - Zona B - Equipos B | Menores de 16 - Grupo 2 - Zona B - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona C - Equipos B - Primera Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 1 A Eq B,2021 2022 2023 2024 2025 2026,11,,,,falta,ninguna
3,CASI,CASI C,C,M16,Juveniles - Primera rueda - M 16 - Formativa - Zona A | Juveniles - Primera rueda - M16 - Formativa A | Juveniles - Segunda Rueda - M16 - Formativa A | Juveniles - Segunda rueda - M 16 - Grupo I - Formativa A | Menores de 16 - Grupo 1 - Formativa A | Menores de 16 - Grupo 1 - Formativa A - Segunda Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo,2023 2024 2025 2026,7,,,,falta,ninguna
3,CASI,CASI D,D,M16,Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo Eq B,2026,1,,,,falta,ninguna
42,Centro Naval,Centro Naval,,M16,Juveniles - Primera rueda - M 16 - Formativa - Zona B | Juveniles - Segunda rueda - M 16 - Grupo I - Desarrollo | Menores de 16 - Grupo 1 - Ganadores - Segunda Rueda | Menores de 16 - Grupo 1 - Zona A | Menores de 16 - Primera Rueda - G1 Formativa B,2022 2025 2026,5,,,,falta,ninguna
42,Centro Naval,Centro Naval A,A,M16,Juveniles - Primera rueda - M16 - Grupo I - Zona A | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 2 - Ganadores | Menores de 16 - Grupo 2 - Zona D - Segunda Rueda,2021 2024,3,,,,falta,ninguna
42,Centro Naval,Centro Naval B,B,M16,Juveniles - Primera rueda - M16 - Formativa A | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 2 - Ganadores Equipos B | Menores de 16 - Grupo 2 - Zona D - Equipos B - Segunda Rueda,2021 2024,3,,,,falta,ninguna
11,Champagnat,Champagnat A,A,M16,Juveniles - Primera rueda - M 16 - Nivel 1 - Grupo II - Zona A | Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona A | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 1 - Intermedia | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Ganadores | Menores de 16 - Grupo 2 - Ganadores - Segunda Rueda | Menores de 16 - Grupo 2 - Nivel 1 - Ganadores - Segunda Rueda | Menores de 16 - Grupo 2 - Zona A - Equipos A | Menores de 16 - Grupo 2 - Zona A - Segunda Rueda | Menores de 16 - Grupo 2 - Zona B | Menores de 16 - Grupo 2 - Zona B - Primera Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 1 B,2021 2022 2023 2024 2025 2026,11,,,,falta,ninguna
11,Champagnat,Champagnat B,B,M16,Juveniles - Primera rueda - M 16 - Nivel 1 - Grupo II - Zona A Eq B | Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona A Equipos B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 1 - Intermedia Equipos B | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Ganadores eq B | Menores de 16 - Grupo 2 - Ganadores - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Nivel 1 - Ganadores - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona A - Equipos B | Menores de 16 - Grupo 2 - Zona A - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona B - Equipos B | Menores de 16 - Grupo 2 - Zona B - Equipos B - Primera Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 1 B Eq B,2021 2022 2023 2024 2025 2026,11,,,,falta,ninguna
11,Champagnat,Champagnat C,C,M16,Juveniles - Primera rueda - M 16 - Formativa - Zona A | Juveniles - Primera rueda - M16 - Formativa A | Juveniles - Segunda Rueda - M16 - Formativa A | Juveniles - Segunda rueda - M 16 - Grupo I - Formativa A | Menores de 16 - Grupo 1 - Formativa - Primera Rueda | Menores de 16 - Grupo 1 - Formativa - Segunda Rueda | Menores de 16 - Grupo 1 - Formativa A | Menores de 16 - Grupo 1 - Formativa A - Segunda Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo,2022 2023 2024 2025 2026,9,,,,falta,ninguna
11,Champagnat,Champagnat D,D,M16,Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo Eq B,2026,1,,,,falta,ninguna
54,Ciudad de Bs.As.,Ciudad de Bs.As.,,M16,Juveniles - Primera rueda - M 16 - Grupo I - Zona B | Juveniles - Primera rueda - M16 - Grupo I - Zona B | Juveniles - Segunda Rueda - M16 - Grupo l - Desarrollo | Juveniles - Segunda rueda - M 16 - Grupo I - Desarrollo | Menores de 16 - Grupo 1 - Zona A | Menores de 16 - Grupo 1 - Zona C - Segunda Rueda | Menores de 16 - Primera Rueda - G1 B,2021 2022 2024 2025 2026,7,,,,falta,ninguna
54,Ciudad de Bs.As.,Ciudad de Bs.As. A,A,M16,Menores de 16 - Grupo 2 - Desarrollo - Segunda Rueda | Menores de 16 - Grupo 2 - Zona C,2022 2023,2,,,,falta,ninguna
54,Ciudad de Bs.As.,Ciudad de Bs.As. B,B,M16,Menores de 16 - Grupo 2 - Desarrollo - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Nivel 2 - Ganadores - Equipos B - Segunda Rueda,2022 2023,2,,,,falta,ninguna
76,Ciudad de Campana,Ciudad De Campana,,M16,Juveniles - Primera rueda - M 16 - Formativa - Zona B | Menores de 16 - Grupo 1 - Desarrollo - Segunda Rueda | Menores de 16 - Grupo 1 - Zona A,2023 2025,3,,,,club_no_existe,ninguna
2,CUBA,CUBA A,A,M16,Juveniles - Primera rueda - M 16 - Nivel 1 - Grupo II - Zona A | Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona A | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 1 - Intermedia | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Ganadores | Menores de 16 - Grupo 2 - Intermedia - Segunda Rueda | Menores de 16 - Grupo 2 - Nivel 1 - Ganadores - Segunda Rueda | Menores de 16 - Grupo 2 - Zona A - Primera Rueda | Menores de 16 - Grupo 2 - Zona A - Segunda Rueda | Menores de 16 - Grupo 2 - Zona B | Menores de 16 - Grupo 2 - Zona B - Equipos A | Menores de 16 - Primera Rueda - G2 NIVEL 1 B,2021 2022 2023 2024 2025 2026,11,,,,falta,ninguna
2,CUBA,CUBA B,B,M16,Juveniles - Primera rueda - M 16 - Nivel 1 - Grupo II - Zona A Eq B | Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona A Equipos B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 1 - Intermedia Equipos B | Juveniles - Segunda rueda - M 16 - Nivel 1 - Grupo II - Ganadores eq B | Menores de 16 - Grupo 2 - Intermedia - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Nivel 1 - Ganadores - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona A - Equipos B - Primera Rueda | Menores de 16 - Grupo 2 - Zona A - Equipos B - Segunda Rueda | Menores de 16 - Grupo 2 - Zona B - Equipos B | Menores de 16 - Primera Rueda - G2 NIVEL 1 B Eq B,2021 2022 2023 2024 2025 2026,11,,,,falta,ninguna
2,CUBA,CUBA C,C,M16,Juveniles - Primera rueda - M 16 - Nivel 2 - Grupo II - Zona C | Juveniles - Primera rueda - M16 - Grupo I - Zona A | Juveniles - Segunda Rueda - M16 - Grupo l - Ganadores | Juveniles - Segunda rueda - M 16 - Grupo I - Formativa A | Menores de 16 - Grupo 1 - Formativa - Primera Rueda | Menores de 16 - Grupo 1 - Formativa - Segunda Rueda | Menores de 16 - Grupo 1 - Formativa A | Menores de 16 - Grupo 1 - Formativa A - Segunda Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo,2021 2022 2023 2024 2025 2026,10,,,,falta,ninguna
2,CUBA,CUBA D,D,M16,Juveniles - Primera rueda - M 16 - Nivel 2 - Grupo II - Zona C Eq B | Juveniles - Primera rueda - M16 - Formativa A | Juveniles - Segunda Rueda - M16 - Formativa A | Juveniles - Segunda rueda - M 16 - Grupo I - Formativa A | Menores de 16 - Primera Rueda - G2 NIVEL 2 Desarrollo Eq B,2024 2025 2026,5,,,,falta,ninguna
24,Curupayti,Curupayti,,M16,Menores de 16 - Grupo 1 - Ganadores - Segunda Rueda | Menores de 16 - Grupo 1 - Zona A,2022 2023,3,,,,falta,ninguna
24,Curupayti,Curupayti A,A,M16,Juveniles - Primera rueda - M 16 - Nivel 1 - Grupo II - Zona A | Juveniles - Primera rueda - M16 - Grupo II - Nivel 1 - Zona B | Juveniles - Segunda Rueda - M16 - Grupo ll - Nivel 1 - Intermedia | Juveniles - Segunda rueda - M 16 - Nivel 2 - Grupo II - Desarrollo | Menores de 16 - Grupo 2 - Zona A - Primera Rueda | Menores de 16 - Grupo 2 - Zona C - Segunda Rueda | Menores de 16 - Primera Rueda - G2 NIVEL 2 C,2021 2024 2025 2026,7,,,,falta,ninguna
