prioridad,tipo,urba_club_id,nombre,categoria,sufijo,union_id,sport,logo_url,id_sugerido,institucion_padre_urba_id,anios,veces,motivo
2,equipo_juvenil,45,"Vicentinos M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/vicentinos.png,vicentinos-m15-b,45,2023 2024,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,45,Vicentinos M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/vicentinos.png,vicentinos-m16,45,2022 2023 2024 2026,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,45,"Vicentinos M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/vicentinos.png,vicentinos-m16-a,45,2021 2025,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,45,"Vicentinos M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/vicentinos.png,vicentinos-m16-b,45,2021 2025,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,45,Vicentinos M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/vicentinos.png,vicentinos-m17,45,2023 2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,45,"Vicentinos M17 ""A""",M17,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/vicentinos.png,vicentinos-m17-a,45,2022,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,45,"Vicentinos M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/vicentinos.png,vicentinos-m17-b,45,2022,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,45,"Vicentinos M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/vicentinos.png,vicentinos-m18-a,45,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,45,"Vicentinos M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/vicentinos.png,vicentinos-m18-b,45,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,45,Vicentinos M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/vicentinos.png,vicentinos-m19,45,2025 2026,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,45,"Vicentinos M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/vicentinos.png,vicentinos-m19-a,45,2022 2023 2024 2025,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,45,"Vicentinos M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/vicentinos.png,vicentinos-m19-b,45,2022 2023 2024 2025,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,55,VIrreyes R.C. M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/virreyes.png,virreyes-r-c-m15,55,2026,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,55,"VIrreyes R.C. M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/virreyes.png,virreyes-r-c-m15-a,55,2021 2022 2023 2024 2025,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,55,"VIrreyes R.C. M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/virreyes.png,virreyes-r-c-m15-b,55,2021 2022 2023 2024 2025,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,55,VIrreyes R.C. M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/virreyes.png,virreyes-r-c-m16,55,2021 2023 2024,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,55,"VIrreyes R.C. M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/virreyes.png,virreyes-r-c-m16-a,55,2022 2025 2026,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,55,"VIrreyes R.C. M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/virreyes.png,virreyes-r-c-m16-b,55,2022 2025 2026,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,55,VIrreyes R.C. M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/virreyes.png,virreyes-r-c-m17,55,2023 2024 2025,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,55,"VIrreyes R.C. M17 ""A""",M17,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/virreyes.png,virreyes-r-c-m17-a,55,2022 2026,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,55,"VIrreyes R.C. M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/virreyes.png,virreyes-r-c-m17-b,55,2022 2026,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,55,VIrreyes R.C. M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/virreyes.png,virreyes-r-c-m18,55,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,55,VIrreyes R.C. M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/virreyes.png,virreyes-r-c-m19,55,2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,55,VIrreyes R.C. M20,M20,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/virreyes.png,virreyes-r-c-m20,55,2021,1,la institución existe; el equipo juvenil no
3,equipo_juvenil_de_institucion_nueva,61,Albatros M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/albatros.png,albatros-m15,61,2022 2023 2024 2025 2026,9,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,61,Albatros M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/albatros.png,albatros-m16,61,2021 2023 2024 2025 2026,9,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,61,Albatros M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/albatros.png,albatros-m17,61,2022 2023 2024 2025 2026,8,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,61,Albatros M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/albatros.png,albatros-m18,61,2021,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,61,Albatros M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/albatros.png,albatros-m19,61,2022 2023 2024 2026,8,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,74,Almafuerte M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/almafuerte.png,almafuerte-m15,74,2021 2022 2023 2024 2025 2026,9,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,74,Almafuerte M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/almafuerte.png,almafuerte-m16,74,2026,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,74,Almafuerte M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/almafuerte.png,almafuerte-m17,74,2021 2022 2023 2024 2025 2026,11,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,74,Almafuerte M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/almafuerte.png,almafuerte-m19,74,2022 2023 2024 2025 2026,8,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,67,Arsenal Zarate M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/arsenalzarate.png,arsenal-zarate-m15,67,2023 2025,4,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,67,Arsenal Zarate M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/arsenalzarate.png,arsenal-zarate-m16,67,2021 2022 2024 2026,6,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,67,Arsenal Zarate M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/arsenalzarate.png,arsenal-zarate-m17,67,2022 2023 2024 2025 2026,8,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,67,Arsenal Zarate M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/arsenalzarate.png,arsenal-zarate-m18,67,2021,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,67,Arsenal Zarate M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/arsenalzarate.png,arsenal-zarate-m19,67,2022 2024 2025 2026,7,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,60,Atletico Chascomus M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticochascomus.png,atletico-chascomus-m15,60,2021 2022 2023 2024 2025,8,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,60,Atletico Chascomus M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticochascomus.png,atletico-chascomus-m16,60,2021 2022 2026,5,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,60,Atletico Chascomus M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticochascomus.png,atletico-chascomus-m17,60,2022 2023 2024 2025 2026,7,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,60,"Atletico Chascomus M17 ""A""",M17,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticochascomus.png,atletico-chascomus-m17-a,60,2025,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,60,"Atletico Chascomus M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticochascomus.png,atletico-chascomus-m17-b,60,2025,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,60,Atletico Chascomus M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticochascomus.png,atletico-chascomus-m18,60,2021,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,60,Atletico Chascomus M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticochascomus.png,atletico-chascomus-m19,60,2023 2024 2025 2026,8,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,75,Atletico San Andres M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticosanandres.png,atletico-san-andres-m15,75,2022,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,75,Atletico San Andres M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticosanandres.png,atletico-san-andres-m16,75,2021,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,75,Atletico San Andres M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticosanandres.png,atletico-san-andres-m17,75,2022 2023 2024 2026,6,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,75,Atletico San Andres M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticosanandres.png,atletico-san-andres-m18,75,2021,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,75,Atletico San Andres M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticosanandres.png,atletico-san-andres-m19,75,2022 2023,4,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,63,Atletico y Progreso M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticoyprogreso.png,atletico-y-progreso-m15,63,2023 2024 2025,6,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,63,Atletico y Progreso M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticoyprogreso.png,atletico-y-progreso-m16,63,2026,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,63,Atletico y Progreso M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticoyprogreso.png,atletico-y-progreso-m17,63,2022 2023 2024 2025,8,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,63,Atletico y Progreso M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticoyprogreso.png,atletico-y-progreso-m18,63,2021,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,63,Atletico y Progreso M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/atleticoyprogreso.png,atletico-y-progreso-m19,63,2022 2023 2024 2026,8,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,80,Banco Hipotecario M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bancohipotecario.png,banco-hipotecario-m15,80,2023 2024 2025,6,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,80,Banco Hipotecario M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bancohipotecario.png,banco-hipotecario-m16,80,2021 2026,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,80,Banco Hipotecario M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bancohipotecario.png,banco-hipotecario-m17,80,2022 2023 2025 2026,7,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,80,Banco Hipotecario M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bancohipotecario.png,banco-hipotecario-m18,80,2021,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,80,Banco Hipotecario M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/bancohipotecario.png,banco-hipotecario-m19,80,2022 2024,4,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,89,Berisso M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/berisso.png,berisso-m15,89,2021 2024,3,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,89,Berisso M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/berisso.png,berisso-m16,89,2025,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,89,Berisso M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/berisso.png,berisso-m17,89,2021 2022 2026,5,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,71,Beromama M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/beromama.png,beromama-m15,71,2022 2024 2025,6,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,71,Beromama M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/beromama.png,beromama-m16,71,2021 2023 2024 2026,6,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,71,Beromama M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/beromama.png,beromama-m17,71,2022 2023 2024 2025 2026,9,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,71,Beromama M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/beromama.png,beromama-m18,71,2021,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,71,Beromama M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/beromama.png,beromama-m19,71,2022 2024 2025 2026,8,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,76,Ciudad de Campana M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/ciudaddecampana.png,ciudad-de-campana-m15,76,2022 2024 2025 2026,6,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,76,Ciudad de Campana M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/ciudaddecampana.png,ciudad-de-campana-m16,76,2023 2025,3,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,76,Ciudad de Campana M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/ciudaddecampana.png,ciudad-de-campana-m17,76,2023 2024 2025 2026,7,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,76,Ciudad de Campana M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/ciudaddecampana.png,ciudad-de-campana-m18,76,2021,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,76,Ciudad de Campana M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/ciudaddecampana.png,ciudad-de-campana-m19,76,2022 2024 2025 2026,8,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,84,Defensores de Glew M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/defensoresdeglew.png,defensores-de-glew-m16,84,2024,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,84,Defensores de Glew M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/defensoresdeglew.png,defensores-de-glew-m19,84,2024,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,84,Defensores de Glew M20,M20,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/defensoresdeglew.png,defensores-de-glew-m20,84,2021,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,131,Dorrego Rugby M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/dorrego.png,dorrego-rugby-m16,131,2026,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,48,El Retiro M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/elretiro.png,el-retiro-m15,48,2021 2023 2024,5,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,48,"El Retiro M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/elretiro.png,el-retiro-m15-a,48,2025,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,48,"El Retiro M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/elretiro.png,el-retiro-m15-b,48,2025,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,48,El Retiro M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/elretiro.png,el-retiro-m16,48,2022 2024 2025,5,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,48,"El Retiro M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/elretiro.png,el-retiro-m16-a,48,2026,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,48,"El Retiro M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/elretiro.png,el-retiro-m16-b,48,2026,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,48,El Retiro M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/elretiro.png,el-retiro-m17,48,2023 2024 2025 2026,6,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,48,El Retiro M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/elretiro.png,el-retiro-m18,48,2021,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,48,El Retiro M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/elretiro.png,el-retiro-m19,48,2022 2024 2025 2026,7,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,48,"El Retiro M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/elretiro.png,el-retiro-m19-a,48,2025,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,48,"El Retiro M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/elretiro.png,el-retiro-m19-b,48,2025,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,86,Ezeiza M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/ezeiza.png,ezeiza-m15,86,2021 2023 2025,5,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,86,Ezeiza M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/ezeiza.png,ezeiza-m16,86,2026,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,86,Ezeiza M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/ezeiza.png,ezeiza-m17,86,2021 2023 2024 2025 2026,9,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,86,Ezeiza M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/ezeiza.png,ezeiza-m19,86,2024 2026,3,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,87,Floresta M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/floresta.png,floresta-m16,87,2024,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,87,Floresta M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/floresta.png,floresta-m17,87,2023 2025 2026,4,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,87,Floresta M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/floresta.png,floresta-m19,87,2025 2026,2,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,59,G y E de Ituzaingo M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gyedeituzaingo.png,g-y-e-de-ituzaingo-m15,59,2023 2024 2025 2026,6,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,59,"G y E de Ituzaingo M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gyedeituzaingo.png,g-y-e-de-ituzaingo-m15-a,59,2021,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,59,"G y E de Ituzaingo M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gyedeituzaingo.png,g-y-e-de-ituzaingo-m15-b,59,2021,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,59,G y E de Ituzaingo M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gyedeituzaingo.png,g-y-e-de-ituzaingo-m16,59,2021 2022 2023 2024 2025 2026,8,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,59,"G y E de Ituzaingo M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gyedeituzaingo.png,g-y-e-de-ituzaingo-m16-a,59,2022,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,59,"G y E de Ituzaingo M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gyedeituzaingo.png,g-y-e-de-ituzaingo-m16-b,59,2022,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,59,G y E de Ituzaingo M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gyedeituzaingo.png,g-y-e-de-ituzaingo-m17,59,2022 2023 2024 2025 2026,8,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,59,G y E de Ituzaingo M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gyedeituzaingo.png,g-y-e-de-ituzaingo-m18,59,2021,1,depende del alta de institución (prioridad 1)
3,equipo_juvenil_de_institucion_nueva,59,"G y E de Ituzaingo M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gyedeituzaingo.png,g-y-e-de-ituzaingo-m18-a,59,2021,1,depende del alta de institución (prioridad 1)
