provider,external_id,club_id_sugerido,urba_club_id,categoria,sufijo,confidence,nivel,etapa_que_lo_crea,urba_institucion,urba_nombre_equipo,anios,veces
urba,32|M15|A,san-fernando-m15-a,32,M15,A,exacto,equipo_juvenil,3,San Fernando,San Fernando A,2021 2022 2025,4
urba,32|M15|B,san-fernando-m15-b,32,M15,B,exacto,equipo_juvenil,3,San Fernando,San Fernando B,2021 2022 2025,4
urba,32|M16|,san-fernando-m16,32,M16,"",exacto,equipo_juvenil,3,San Fernando,San Fernando,2021 2024 2025,5
urba,32|M16|A,san-fernando-m16-a,32,M16,A,exacto,equipo_juvenil,3,San Fernando,San Fernando A,2022 2023 2024 2026,6
urba,32|M16|B,san-fernando-m16-b,32,M16,B,exacto,equipo_juvenil,3,San Fernando,San Fernando B,2022 2024 2026,4
urba,32|M17|,san-fernando-m17,32,M17,"",exacto,equipo_juvenil,3,San Fernando,San Fernando,2022 2026,2
urba,32|M17|A,san-fernando-m17-a,32,M17,A,exacto,equipo_juvenil,3,San Fernando,San Fernando A,2022 2023 2024 2025,7
urba,32|M17|B,san-fernando-m17-b,32,M17,B,exacto,equipo_juvenil,3,San Fernando,San Fernando B,2022 2023 2024 2025,7
urba,32|M18|A,san-fernando-m18-a,32,M18,A,exacto,equipo_juvenil,3,San Fernando,San Fernando A,2021,3
urba,32|M18|B,san-fernando-m18-b,32,M18,B,exacto,equipo_juvenil,3,San Fernando,San Fernando B,2021,3
urba,32|M19|A,san-fernando-m19-a,32,M19,A,exacto,equipo_juvenil,3,San Fernando,San Fernando A,2022 2023 2024 2025 2026,10
urba,32|M19|B,san-fernando-m19-b,32,M19,B,exacto,equipo_juvenil,3,San Fernando,San Fernando B,2022 2023 2024 2025 2026,10
urba,32|M19|C,san-fernando-m19-c,32,M19,C,exacto,equipo_juvenil,3,San Fernando,San Fernando C,2025,2
urba,83|M17|,san-jose-m17,83,M17,"",exacto,equipo_juvenil,3,San Jose,San Jose,2025 2026,3
urba,5|M15|A,san-luis-m15-a,5,M15,A,exacto,equipo_juvenil,3,San Luis,San Luis A,2021 2022 2023 2024 2025 2026,10
urba,5|M15|B,san-luis-m15-b,5,M15,B,exacto,equipo_juvenil,3,San Luis,San Luis B,2021 2022 2023 2024 2025 2026,10
urba,5|M16|A,san-luis-m16-a,5,M16,A,exacto,equipo_juvenil,3,San Luis,San Luis A,2021 2022 2023 2024 2025 2026,11
urba,5|M16|B,san-luis-m16-b,5,M16,B,exacto,equipo_juvenil,3,San Luis,San Luis B,2021 2022 2023 2024 2025 2026,10
urba,5|M18|A,san-luis-m18-a,5,M18,A,exacto,equipo_juvenil,3,San Luis,San Luis A,2021,2
urba,5|M18|B,san-luis-m18-b,5,M18,B,exacto,equipo_juvenil,3,San Luis,San Luis B,2021,1
urba,5|M19|C,san-luis-m19-c,5,M19,C,exacto,equipo_juvenil,3,San Luis,San Luis C,2022 2023 2024 2025 2026,10
urba,5|M20|A,san-luis-m20-a,5,M20,A,exacto,equipo_juvenil,3,San Luis,San Luis A,2021,2
urba,5|M20|B,san-luis-m20-b,5,M20,B,exacto,equipo_juvenil,3,San Luis,San Luis B,2021,2
urba,20|M15|A,san-martin-m15-a,20,M15,A,exacto,equipo_juvenil,3,San Martin,San Martin A,2021 2022 2023 2024 2025 2026,10
urba,20|M15|B,san-martin-m15-b,20,M15,B,exacto,equipo_juvenil,3,San Martin,San Martin B,2021 2022 2023 2024 2025 2026,10
urba,20|M16|A,san-martin-m16-a,20,M16,A,exacto,equipo_juvenil,3,San Martin,San Martin A,2021 2022 2023 2024 2025 2026,11
urba,20|M16|B,san-martin-m16-b,20,M16,B,exacto,equipo_juvenil,3,San Martin,San Martin B,2021 2022 2023 2024 2025 2026,11
urba,20|M16|C,san-martin-m16-c,20,M16,C,exacto,equipo_juvenil,3,San Martin,San Martin C,2023 2024,3
urba,20|M17|A,san-martin-m17-a,20,M17,A,exacto,equipo_juvenil,3,San Martin,San Martin A,2022 2023 2024 2025 2026,9
urba,20|M17|B,san-martin-m17-b,20,M17,B,exacto,equipo_juvenil,3,San Martin,San Martin B,2022 2023 2024 2025 2026,9
urba,20|M17|C,san-martin-m17-c,20,M17,C,exacto,equipo_juvenil,3,San Martin,San Martin C,2025,2
urba,20|M18|A,san-martin-m18-a,20,M18,A,exacto,equipo_juvenil,3,San Martin,San Martin A,2021,2
urba,20|M18|B,san-martin-m18-b,20,M18,B,exacto,equipo_juvenil,3,San Martin,San Martin B,2021,2
urba,20|M18|C,san-martin-m18-c,20,M18,C,exacto,equipo_juvenil,3,San Martin,San Martin C,2021,1
urba,20|M19|C,san-martin-m19-c,20,M19,C,exacto,equipo_juvenil,3,San Martin,San Martin C,2024 2025 2026,6
urba,20|M19|D,san-martin-m19-d,20,M19,D,exacto,equipo_juvenil,3,San Martin,San Martin D,2025 2026,4
urba,20|M20|A,san-martin-m20-a,20,M20,A,exacto,equipo_juvenil,3,San Martin,San Martin A,2021,2
urba,20|M20|B,san-martin-m20-b,20,M20,B,exacto,equipo_juvenil,3,San Martin,San Martin B,2021,2
urba,56|M15|,san-miguel-r-c-m15,56,M15,"",exacto,equipo_juvenil,3,San Miguel,San Miguel,2026,1
urba,56|M16|,san-miguel-r-c-m16,56,M16,"",exacto,equipo_juvenil,3,San Miguel,San Miguel,2022 2023 2025,4
urba,56|M17|,san-miguel-r-c-m17,56,M17,"",exacto,equipo_juvenil,3,San Miguel,San Miguel,2021 2023 2024 2026,6
urba,56|M18|,san-miguel-r-c-m18,56,M18,"",exacto,equipo_juvenil,3,San Miguel,San Miguel,2021,2
urba,56|M19|,san-miguel-r-c-m19,56,M19,"",exacto,equipo_juvenil,3,San Miguel,San Miguel,2022 2023 2025 2026,7
urba,21|M15|,club-san-patricio-m15,21,M15,"",exacto,equipo_juvenil,3,San Patricio,San Patricio,2021 2022 2023 2024 2026,7
urba,21|M15|A,club-san-patricio-m15-a,21,M15,A,exacto,equipo_juvenil,3,San Patricio,San Patricio A,2025,2
urba,21|M15|B,club-san-patricio-m15-b,21,M15,B,exacto,equipo_juvenil,3,San Patricio,San Patricio B,2025,2
urba,21|M16|,club-san-patricio-m16,21,M16,"",exacto,equipo_juvenil,3,San Patricio,San Patricio,2022 2023 2024 2025 2026,9
urba,21|M16|A,club-san-patricio-m16-a,21,M16,A,exacto,equipo_juvenil,3,San Patricio,San Patricio A,2021,1
urba,21|M16|B,club-san-patricio-m16-b,21,M16,B,exacto,equipo_juvenil,3,San Patricio,San Patricio B,2021,1
urba,21|M17|,club-san-patricio-m17,21,M17,"",exacto,equipo_juvenil,3,San Patricio,San Patricio,2021 2022 2023 2024 2025 2026,10
urba,21|M18|A,club-san-patricio-m18-a,21,M18,A,exacto,equipo_juvenil,3,San Patricio,San Patricio A,2021,2
urba,21|M18|B,club-san-patricio-m18-b,21,M18,B,exacto,equipo_juvenil,3,San Patricio,San Patricio B,2021,2
urba,21|M19|A,club-san-patricio-m19-a,21,M19,A,exacto,equipo_juvenil,3,San Patricio,San Patricio A,2022 2023 2024 2025 2026,10
urba,21|M19|B,club-san-patricio-m19-b,21,M19,B,exacto,equipo_juvenil,3,San Patricio,San Patricio B,2022 2023 2024 2025 2026,9
urba,1|M15|A,sic-m15-a,1,M15,A,exacto,equipo_juvenil,3,SIC,SIC A,2021 2022 2023 2024 2025 2026,9
urba,1|M15|B,sic-m15-b,1,M15,B,exacto,equipo_juvenil,3,SIC,SIC B,2021 2022 2023 2024 2025 2026,11
urba,1|M15|C,sic-m15-c,1,M15,C,exacto,equipo_juvenil,3,SIC,SIC C,2021 2022 2023 2024 2025 2026,8
urba,1|M15|D,sic-m15-d,1,M15,D,exacto,equipo_juvenil,3,SIC,SIC D,2021 2022 2023 2024 2025,8
urba,1|M16|A,sic-m16-a,1,M16,A,exacto,equipo_juvenil,3,SIC,SIC A,2021 2022 2023 2024 2025 2026,11
urba,1|M16|B,sic-m16-b,1,M16,B,exacto,equipo_juvenil,3,SIC,SIC B,2021 2022 2023 2024 2025 2026,11
urba,1|M16|C,sic-m16-c,1,M16,C,exacto,equipo_juvenil,3,SIC,SIC C,2021 2022 2023 2024 2025 2026,10
urba,1|M16|D,sic-m16-d,1,M16,D,exacto,equipo_juvenil,3,SIC,SIC D,2022 2023 2024 2025 2026,9
urba,1|M17|C,sic-m17-c,1,M17,C,exacto,equipo_juvenil,3,SIC,SIC C,2021 2022 2023 2024 2025 2026,9
urba,1|M17|D,sic-m17-d,1,M17,D,exacto,equipo_juvenil,3,SIC,SIC D,2023 2024 2025 2026,7
urba,1|M18|A,sic-m18-a,1,M18,A,exacto,equipo_juvenil,3,SIC,SIC A,2021,2
urba,1|M18|B,sic-m18-b,1,M18,B,exacto,equipo_juvenil,3,SIC,SIC B,2021,2
urba,1|M19|C,sic-m19-c,1,M19,C,exacto,equipo_juvenil,3,SIC,SIC C,2022 2023 2024 2025 2026,10
urba,1|M19|D,sic-m19-d,1,M19,D,exacto,equipo_juvenil,3,SIC,SIC D,2022 2023 2024 2025 2026,11
urba,1|M19|E,sic-m19-e,1,M19,E,exacto,equipo_juvenil,3,SIC,SIC E,2023 2024 2025 2026,7
urba,1|M19|F,sic-m19-f,1,M19,F,exacto,equipo_juvenil,3,SIC,SIC F,2023 2024 2025 2026,8
urba,1|M19|G,sic-m19-g,1,M19,G,exacto,equipo_juvenil,3,SIC,SIC G,2024 2025 2026,5
urba,1|M20|A,sic-m20-a,1,M20,A,exacto,equipo_juvenil,3,SIC,SIC A,2021,2
urba,1|M20|B,sic-m20-b,1,M20,B,exacto,equipo_juvenil,3,SIC,SIC B,2021,2
urba,1|M20|C,sic-m20-c,1,M20,C,exacto,equipo_juvenil,3,SIC,SIC C,2021,2
urba,1|M20|D,sic-m20-d,1,M20,D,exacto,equipo_juvenil,3,SIC,SIC D,2021,2
urba,1|M20|E,sic-m20-e,1,M20,E,exacto,equipo_juvenil,3,SIC,SIC E,2021,1
urba,1|M22|,sic-m22,1,M22,"",exacto,equipo_juvenil,3,SIC,SIC,2024 2025 2026,3
urba,1|M22|B,sic-m22-b,1,M22,B,exacto,equipo_juvenil,3,SIC,SIC B,2024 2025 2026,3
urba,43|M15|,sitas-m15,43,M15,"",exacto,equipo_juvenil,3,SITAS,SITAS,2022 2023 2025,5
urba,43|M15|A,sitas-m15-a,43,M15,A,exacto,equipo_juvenil,3,SITAS,SITAS A,2021 2024 2026,4
urba,43|M15|B,sitas-m15-b,43,M15,B,exacto,equipo_juvenil,3,SITAS,SITAS B,2021 2024 2026,4
urba,43|M16|,sitas-m16,43,M16,"",exacto,equipo_juvenil,3,SITAS,SITAS,2022 2023 2024 2026,6
urba,43|M16|A,sitas-m16-a,43,M16,A,exacto,equipo_juvenil,3,SITAS,SITAS A,2021 2022 2025,4
urba,43|M16|B,sitas-m16-b,43,M16,B,exacto,equipo_juvenil,3,SITAS,SITAS B,2021 2022 2025,4
urba,43|M17|,sitas-m17,43,M17,"",exacto,equipo_juvenil,3,SITAS,SITAS,2022 2024 2025,5
urba,43|M18|A,sitas-m18-a,43,M18,A,exacto,equipo_juvenil,3,SITAS,SITAS A,2021,2
urba,43|M18|B,sitas-m18-b,43,M18,B,exacto,equipo_juvenil,3,SITAS,SITAS B,2021,2
urba,43|M19|A,sitas-m19-a,43,M19,A,exacto,equipo_juvenil,3,SITAS,SITAS A,2022 2023 2024 2025 2026,10
urba,43|M19|B,sitas-m19-b,43,M19,B,exacto,equipo_juvenil,3,SITAS,SITAS B,2022 2023 2024 2025 2026,10
urba,58|M16|,st-brendans-m16,58,M16,"",exacto,equipo_juvenil,3,St. Brendans,St. Brendans,2021 2025,4
urba,58|M17|,st-brendans-m17,58,M17,"",exacto,equipo_juvenil,3,St. Brendans,St. Brendans,2022 2023 2024 2026,6
urba,58|M18|,st-brendans-m18,58,M18,"",exacto,equipo_juvenil,3,St. Brendans,St. Brendans,2021,2
urba,58|M19|,st-brendans-m19,58,M19,"",exacto,equipo_juvenil,3,St. Brendans,St. Brendans,2022 2023 2024 2025,8
urba,58|M20|,st-brendans-m20,58,M20,"",exacto,equipo_juvenil,3,St. Brendans,St. Brendans,2021,2
urba,29|M15|,universitario-de-la-plata-m15,29,M15,"",exacto,equipo_juvenil,3,Universitario de la Plata,Universitario de La Plata,2021 2022 2023 2024,6
urba,29|M15|A,universitario-de-la-plata-m15-a,29,M15,A,exacto,equipo_juvenil,3,Universitario de la Plata,Univ. De la Plata A,2025 2026,3
urba,29|M15|B,universitario-de-la-plata-m15-b,29,M15,B,exacto,equipo_juvenil,3,Universitario de la Plata,Univ. De la Plata B,2025 2026,3
urba,29|M16|,universitario-de-la-plata-m16,29,M16,"",exacto,equipo_juvenil,3,Universitario de la Plata,Universitario de La Plata,2021 2022 2023 2024,5
urba,29|M16|A,universitario-de-la-plata-m16-a,29,M16,A,exacto,equipo_juvenil,3,Universitario de la Plata,Univ. De la Plata A,2022 2025 2026,4
urba,29|M16|B,universitario-de-la-plata-m16-b,29,M16,B,exacto,equipo_juvenil,3,Universitario de la Plata,Univ. De la Plata B,2022 2023 2025 2026,5
urba,29|M17|,universitario-de-la-plata-m17,29,M17,"",exacto,equipo_juvenil,3,Universitario de la Plata,Universitario de La Plata,2022 2023,2
urba,29|M17|A,universitario-de-la-plata-m17-a,29,M17,A,exacto,equipo_juvenil,3,Universitario de la Plata,Univ. De la Plata A,2022 2024 2025 2026,6
urba,29|M17|B,universitario-de-la-plata-m17-b,29,M17,B,exacto,equipo_juvenil,3,Universitario de la Plata,Univ. De la Plata B,2022 2024 2025 2026,6
urba,29|M18|A,universitario-de-la-plata-m18-a,29,M18,A,exacto,equipo_juvenil,3,Universitario de la Plata,Universitario de La Plata A,2021,2
urba,29|M18|B,universitario-de-la-plata-m18-b,29,M18,B,exacto,equipo_juvenil,3,Universitario de la Plata,Universitario de La Plata B,2021,1
urba,29|M19|A,universitario-de-la-plata-m19-a,29,M19,A,exacto,equipo_juvenil,3,Universitario de la Plata,Universitario de La Plata A,2022 2023 2024 2025 2026,10
urba,29|M19|B,universitario-de-la-plata-m19-b,29,M19,B,exacto,equipo_juvenil,3,Universitario de la Plata,Universitario de La Plata B,2022 2023 2024 2025 2026,10
urba,29|M19|C,universitario-de-la-plata-m19-c,29,M19,C,exacto,equipo_juvenil,3,Universitario de la Plata,Univ. De la Plata C,2025,1
urba,45|M15|,vicentinos-m15,45,M15,"",exacto,equipo_juvenil,3,Vicentinos,Vicentinos,2021 2022 2023 2024 2025 2026,8
urba,45|M15|A,vicentinos-m15-a,45,M15,A,exacto,equipo_juvenil,3,Vicentinos,Vicentinos A,2023 2024,2
urba,45|M15|B,vicentinos-m15-b,45,M15,B,exacto,equipo_juvenil,3,Vicentinos,Vicentinos B,2023 2024,2
urba,45|M16|,vicentinos-m16,45,M16,"",exacto,equipo_juvenil,3,Vicentinos,Vicentinos,2022 2023 2024 2026,7
urba,45|M16|A,vicentinos-m16-a,45,M16,A,exacto,equipo_juvenil,3,Vicentinos,Vicentinos A,2021 2025,3
urba,45|M16|B,vicentinos-m16-b,45,M16,B,exacto,equipo_juvenil,3,Vicentinos,Vicentinos B,2021 2025,3
urba,45|M17|,vicentinos-m17,45,M17,"",exacto,equipo_juvenil,3,Vicentinos,Vicentinos,2023 2024 2025 2026,6
urba,45|M17|A,vicentinos-m17-a,45,M17,A,exacto,equipo_juvenil,3,Vicentinos,Vicentinos A,2022,2
urba,45|M17|B,vicentinos-m17-b,45,M17,B,exacto,equipo_juvenil,3,Vicentinos,Vicentinos B,2022,2
urba,45|M18|A,vicentinos-m18-a,45,M18,A,exacto,equipo_juvenil,3,Vicentinos,Vicentinos A,2021,2
urba,45|M18|B,vicentinos-m18-b,45,M18,B,exacto,equipo_juvenil,3,Vicentinos,Vicentinos B,2021,2
urba,45|M19|,vicentinos-m19,45,M19,"",exacto,equipo_juvenil,3,Vicentinos,Vicentinos,2025 2026,3
urba,45|M19|A,vicentinos-m19-a,45,M19,A,exacto,equipo_juvenil,3,Vicentinos,Vicentinos A,2022 2023 2024 2025,7
urba,45|M19|B,vicentinos-m19-b,45,M19,B,exacto,equipo_juvenil,3,Vicentinos,Vicentinos B,2022 2023 2024 2025,7
urba,55|M15|,virreyes-r-c-m15,55,M15,"",exacto,equipo_juvenil,3,Virreyes,Virreyes,2026,1
urba,55|M15|A,virreyes-r-c-m15-a,55,M15,A,exacto,equipo_juvenil,3,Virreyes,Virreyes A,2021 2022 2023 2024 2025,9
urba,55|M15|B,virreyes-r-c-m15-b,55,M15,B,exacto,equipo_juvenil,3,Virreyes,Virreyes B,2021 2022 2023 2024 2025,9
urba,55|M16|,virreyes-r-c-m16,55,M16,"",exacto,equipo_juvenil,3,Virreyes,Virreyes,2021 2023 2024,6
urba,55|M16|A,virreyes-r-c-m16-a,55,M16,A,exacto,equipo_juvenil,3,Virreyes,Virreyes A,2022 2025 2026,5
urba,55|M16|B,virreyes-r-c-m16-b,55,M16,B,exacto,equipo_juvenil,3,Virreyes,Virreyes B,2022 2025 2026,5
urba,55|M17|,virreyes-r-c-m17,55,M17,"",exacto,equipo_juvenil,3,Virreyes,Virreyes,2023 2024 2025,6
urba,55|M17|A,virreyes-r-c-m17-a,55,M17,A,exacto,equipo_juvenil,3,Virreyes,Virreyes A,2022 2026,3
urba,55|M17|B,virreyes-r-c-m17-b,55,M17,B,exacto,equipo_juvenil,3,Virreyes,Virreyes B,2022 2026,3
urba,55|M18|,virreyes-r-c-m18,55,M18,"",exacto,equipo_juvenil,3,Virreyes,Virreyes,2021,2
urba,55|M19|,virreyes-r-c-m19,55,M19,"",exacto,equipo_juvenil,3,Virreyes,Virreyes,2022 2023 2024 2025 2026,10
urba,55|M20|,virreyes-r-c-m20,55,M20,"",exacto,equipo_juvenil,3,Virreyes,Virreyes,2021,1
urba,61|M15|,albatros-m15,61,M15,"",exacto,equipo_juvenil,4,Albatros,Albatros,2022 2023 2024 2025 2026,9
urba,61|M16|,albatros-m16,61,M16,"",exacto,equipo_juvenil,4,Albatros,Albatros,2021 2023 2024 2025 2026,9
urba,61|M17|,albatros-m17,61,M17,"",exacto,equipo_juvenil,4,Albatros,Albatros,2022 2023 2024 2025 2026,8
urba,61|M18|,albatros-m18,61,M18,"",exacto,equipo_juvenil,4,Albatros,Albatros,2021,2
urba,61|M19|,albatros-m19,61,M19,"",exacto,equipo_juvenil,4,Albatros,Albatros,2022 2023 2024 2026,8
urba,74|M15|,almafuerte-m15,74,M15,"",exacto,equipo_juvenil,4,Almafuerte,Almafuerte,2021 2022 2023 2024 2025 2026,9
urba,74|M16|,almafuerte-m16,74,M16,"",exacto,equipo_juvenil,4,Almafuerte,Almafuerte,2026,1
urba,74|M17|,almafuerte-m17,74,M17,"",exacto,equipo_juvenil,4,Almafuerte,Almafuerte,2021 2022 2023 2024 2025 2026,11
urba,74|M19|,almafuerte-m19,74,M19,"",exacto,equipo_juvenil,4,Almafuerte,Almafuerte,2022 2023 2024 2025 2026,8
urba,67|M15|,arsenal-zarate-m15,67,M15,"",exacto,equipo_juvenil,4,Arsenal Zarate,Arsenal Zarate,2023 2025,4
urba,67|M16|,arsenal-zarate-m16,67,M16,"",exacto,equipo_juvenil,4,Arsenal Zarate,Arsenal Zarate,2021 2022 2024 2026,6
urba,67|M17|,arsenal-zarate-m17,67,M17,"",exacto,equipo_juvenil,4,Arsenal Zarate,Arsenal Zarate,2022 2023 2024 2025 2026,8
urba,67|M18|,arsenal-zarate-m18,67,M18,"",exacto,equipo_juvenil,4,Arsenal Zarate,Arsenal Zarate,2021,2
urba,67|M19|,arsenal-zarate-m19,67,M19,"",exacto,equipo_juvenil,4,Arsenal Zarate,Arsenal Zarate,2022 2024 2025 2026,7
urba,60|M15|,atletico-chascomus-m15,60,M15,"",exacto,equipo_juvenil,4,Atletico Chascomus,Atletico Chascomus,2021 2022 2023 2024 2025,8
urba,60|M16|,atletico-chascomus-m16,60,M16,"",exacto,equipo_juvenil,4,Atletico Chascomus,Atletico Chascomus,2021 2022 2026,5
urba,60|M17|,atletico-chascomus-m17,60,M17,"",exacto,equipo_juvenil,4,Atletico Chascomus,Atletico Chascomus,2022 2023 2024 2025 2026,7
urba,60|M17|A,atletico-chascomus-m17-a,60,M17,A,exacto,equipo_juvenil,4,Atletico Chascomus,Atl. Chascomus A,2025,1
urba,60|M17|B,atletico-chascomus-m17-b,60,M17,B,exacto,equipo_juvenil,4,Atletico Chascomus,Atl. Chascomus B,2025,1
urba,60|M18|,atletico-chascomus-m18,60,M18,"",exacto,equipo_juvenil,4,Atletico Chascomus,Atletico Chascomus,2021,2
urba,60|M19|,atletico-chascomus-m19,60,M19,"",exacto,equipo_juvenil,4,Atletico Chascomus,Atletico Chascomus,2023 2024 2025 2026,8
urba,75|M15|,atletico-san-andres-m15,75,M15,"",exacto,equipo_juvenil,4,Atletico San Andres,Atletico San Andres,2022,2
urba,75|M16|,atletico-san-andres-m16,75,M16,"",exacto,equipo_juvenil,4,Atletico San Andres,Atletico San Andres,2021,1
urba,75|M17|,atletico-san-andres-m17,75,M17,"",exacto,equipo_juvenil,4,Atletico San Andres,Atletico San Andres,2022 2023 2024 2026,6
urba,75|M18|,atletico-san-andres-m18,75,M18,"",exacto,equipo_juvenil,4,Atletico San Andres,Atletico San Andres,2021,2
urba,75|M19|,atletico-san-andres-m19,75,M19,"",exacto,equipo_juvenil,4,Atletico San Andres,Atletico San Andres,2022 2023,4
urba,63|M15|,atletico-y-progreso-m15,63,M15,"",exacto,equipo_juvenil,4,Atletico y Progreso,Atletico y Progreso,2023 2024 2025,6
urba,63|M16|,atletico-y-progreso-m16,63,M16,"",exacto,equipo_juvenil,4,Atletico y Progreso,Atletico y Progreso,2026,1
urba,63|M17|,atletico-y-progreso-m17,63,M17,"",exacto,equipo_juvenil,4,Atletico y Progreso,Atletico y Progreso,2022 2023 2024 2025,8
urba,63|M18|,atletico-y-progreso-m18,63,M18,"",exacto,equipo_juvenil,4,Atletico y Progreso,Atletico y Progreso,2021,2
urba,63|M19|,atletico-y-progreso-m19,63,M19,"",exacto,equipo_juvenil,4,Atletico y Progreso,Atletico y Progreso,2022 2023 2024 2026,8
urba,80|M15|,banco-hipotecario-m15,80,M15,"",exacto,equipo_juvenil,4,Banco Hipotecario,Banco Hipotecario,2023 2024 2025,6
urba,80|M16|,banco-hipotecario-m16,80,M16,"",exacto,equipo_juvenil,4,Banco Hipotecario,Banco Hipotecario,2021 2026,2
urba,80|M17|,banco-hipotecario-m17,80,M17,"",exacto,equipo_juvenil,4,Banco Hipotecario,Banco Hipotecario,2022 2023 2025 2026,7
urba,80|M18|,banco-hipotecario-m18,80,M18,"",exacto,equipo_juvenil,4,Banco Hipotecario,Banco Hipotecario,2021,2
urba,80|M19|,banco-hipotecario-m19,80,M19,"",exacto,equipo_juvenil,4,Banco Hipotecario,Banco Hipotecario,2022 2024,4
urba,89|M15|,berisso-m15,89,M15,"",exacto,equipo_juvenil,4,Berisso,Berisso,2021 2024,3
urba,89|M16|,berisso-m16,89,M16,"",exacto,equipo_juvenil,4,Berisso,Berisso,2025,2
urba,89|M17|,berisso-m17,89,M17,"",exacto,equipo_juvenil,4,Berisso,Berisso Rugby Club,2021 2022 2026,5
urba,71|M15|,beromama-m15,71,M15,"",exacto,equipo_juvenil,4,Beromama,Beromama,2022 2024 2025,6
urba,71|M16|,beromama-m16,71,M16,"",exacto,equipo_juvenil,4,Beromama,Beromama,2021 2023 2024 2026,6
urba,71|M17|,beromama-m17,71,M17,"",exacto,equipo_juvenil,4,Beromama,Beromama,2022 2023 2024 2025 2026,9
urba,71|M18|,beromama-m18,71,M18,"",exacto,equipo_juvenil,4,Beromama,Beromama,2021,2
urba,71|M19|,beromama-m19,71,M19,"",exacto,equipo_juvenil,4,Beromama,Beromama,2022 2024 2025 2026,8
urba,76|M15|,ciudad-de-campana-m15,76,M15,"",exacto,equipo_juvenil,4,Ciudad de Campana,Ciudad de Campana,2022 2024 2025 2026,6
urba,76|M16|,ciudad-de-campana-m16,76,M16,"",exacto,equipo_juvenil,4,Ciudad de Campana,Ciudad De Campana,2023 2025,3
urba,76|M17|,ciudad-de-campana-m17,76,M17,"",exacto,equipo_juvenil,4,Ciudad de Campana,Ciudad De Campana,2023 2024 2025 2026,7
urba,76|M18|,ciudad-de-campana-m18,76,M18,"",exacto,equipo_juvenil,4,Ciudad de Campana,Ciudad De Campana,2021,2
urba,76|M19|,ciudad-de-campana-m19,76,M19,"",exacto,equipo_juvenil,4,Ciudad de Campana,Ciudad de Campana,2022 2024 2025 2026,8
urba,84|M16|,defensores-de-glew-m16,84,M16,"",exacto,equipo_juvenil,4,Defensores de Glew,Defensores de Glew,2024,1
urba,84|M19|,defensores-de-glew-m19,84,M19,"",exacto,equipo_juvenil,4,Defensores de Glew,Defensores de Glew,2024,1
urba,84|M20|,defensores-de-glew-m20,84,M20,"",exacto,equipo_juvenil,4,Defensores de Glew,Defensores de Glew,2021,1
urba,131|M16|,dorrego-rugby-m16,131,M16,"",exacto,equipo_juvenil,4,Dorrego Rugby,Dorrego Rugby,2026,1
urba,48|M15|,el-retiro-m15,48,M15,"",exacto,equipo_juvenil,4,El Retiro,El Retiro,2021 2023 2024,5
urba,48|M15|A,el-retiro-m15-a,48,M15,A,exacto,equipo_juvenil,4,El Retiro,El Retiro A,2025,2
urba,48|M15|B,el-retiro-m15-b,48,M15,B,exacto,equipo_juvenil,4,El Retiro,El Retiro B,2025,2
urba,48|M16|,el-retiro-m16,48,M16,"",exacto,equipo_juvenil,4,El Retiro,El Retiro,2022 2024 2025,5
urba,48|M16|A,el-retiro-m16-a,48,M16,A,exacto,equipo_juvenil,4,El Retiro,El Retiro A,2026,1
urba,48|M16|B,el-retiro-m16-b,48,M16,B,exacto,equipo_juvenil,4,El Retiro,El Retiro B,2026,1
urba,48|M17|,el-retiro-m17,48,M17,"",exacto,equipo_juvenil,4,El Retiro,El Retiro,2023 2024 2025 2026,6
urba,48|M18|,el-retiro-m18,48,M18,"",exacto,equipo_juvenil,4,El Retiro,El Retiro,2021,2
urba,48|M19|,el-retiro-m19,48,M19,"",exacto,equipo_juvenil,4,El Retiro,El Retiro,2022 2024 2025 2026,7
urba,48|M19|A,el-retiro-m19-a,48,M19,A,exacto,equipo_juvenil,4,El Retiro,El Retiro A,2025,1
urba,48|M19|B,el-retiro-m19-b,48,M19,B,exacto,equipo_juvenil,4,El Retiro,El Retiro B,2025,1
urba,86|M15|,ezeiza-m15,86,M15,"",exacto,equipo_juvenil,4,Ezeiza,Ezeiza,2021 2023 2025,5
urba,86|M16|,ezeiza-m16,86,M16,"",exacto,equipo_juvenil,4,Ezeiza,Ezeiza,2026,1
urba,86|M17|,ezeiza-m17,86,M17,"",exacto,equipo_juvenil,4,Ezeiza,Ezeiza,2021 2023 2024 2025 2026,9
urba,86|M19|,ezeiza-m19,86,M19,"",exacto,equipo_juvenil,4,Ezeiza,Ezeiza,2024 2026,3
urba,87|M16|,floresta-m16,87,M16,"",exacto,equipo_juvenil,4,Floresta,Floresta ,2024,1
urba,87|M17|,floresta-m17,87,M17,"",exacto,equipo_juvenil,4,Floresta,Floresta,2023 2025 2026,4
urba,87|M19|,floresta-m19,87,M19,"",exacto,equipo_juvenil,4,Floresta,Floresta,2025 2026,2
urba,59|M15|,g-y-e-de-ituzaingo-m15,59,M15,"",exacto,equipo_juvenil,4,G y E de Ituzaingo,G y E de Ituzaingo,2023 2024 2025 2026,6
urba,59|M15|A,g-y-e-de-ituzaingo-m15-a,59,M15,A,exacto,equipo_juvenil,4,G y E de Ituzaingo,G y E de Ituzaingo A,2021,1
urba,59|M15|B,g-y-e-de-ituzaingo-m15-b,59,M15,B,exacto,equipo_juvenil,4,G y E de Ituzaingo,G y E de Ituzaingo B,2021,1
